"job_link","job_skills","job_link (Right)","last_processed_time","got_summary","got_ner","is_being_worked","job_title","company","job_location","first_seen","search_city","search_country","search_position","job_level","job_type"
"https://www.linkedin.com/jobs/view/healthcare-project-manager-medicaid-and-medicare-at-tanisha-systems-inc-3806001703","Project Management, Agile, Project Management Software, Microsoft Project, Jira, Primavera, Gantt Charts, Work Breakdown Structure, Project Budget, Risk Management, Issue Tracking, Stakeholder Management, Communication, Project Reporting, Documentation, Scope Management, Change Management, Project Closure, Business Analysis, Requirements Gathering, Functional Analysis, Test Case Development, User Acceptance Testing, Data Analysis, Reporting, Presentation Skills","https://www.linkedin.com/jobs/view/healthcare-project-manager-medicaid-and-medicare-at-tanisha-systems-inc-3806001703","2024-01-20 13:09:11.791094+00","t","t","f","Healthcare Project Manager (Medicaid and Medicare )","Tanisha Systems, Inc","Dayton, OH","2024-01-14","Bath","United States","Director Stage","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/online-trading-manager-at-asda-logistics-services-3786662885","Customer service, Coaching and mentoring skills, Team leadership, Change management, Diversity and inclusivity, Decision making, Communication skills, Problem solving, Resilience, Adaptability, Attention to detail, Execution, Data analysis, Technical writing, Business analysis, Project management, KPI tracking, Reporting","https://www.linkedin.com/jobs/view/online-trading-manager-at-asda-logistics-services-3786662885","2024-01-20 13:38:45.084869+00","t","t","f","Online Trading Manager","Asda Logistics Services","Abbott, TX","2024-01-14","Waco","United States","Model","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-at-fladger-associates-3793662053","Business Analysis, Project Management, Process Development, Standard Operating Procedures, Technical Solutions, Vendor Management, Pharmaceutical Industry, Health Care Industry, Microsoft Office","https://www.linkedin.com/jobs/view/business-analyst-at-fladger-associates-3793662053","2024-01-20 13:09:52.684117+00","t","t","f","Business Analyst","Fladger Associates","Foster City, CA","2024-01-16","Sausalito","United States","Instructor Business Education","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/supply-chain-planner-i-at-fujifilm-diosynth-biotechnologies-3779188566","Supply Chain Planning, SAP, MRP, Material Masters, Bill of Materials, Work in Progress (WIP), Process Consumable List, Process Science, GMP, ERP, Excel, Reporting, KPI's, MS Office (Word Excel Outlook PowerPoint), Business Analysis, Problem Solving, Communication, Organization, Accuracy, Attention to Detail, Customer Service, Team Work, Coordination, Documentation, GMP Supply Chain, Bachelor's Degree, Associate's Degree, High School/GED, Experience with SAP MRP and Demand Planning, Experience with Good Manufacturing / Good Documentation Practices, Six Sigma Training","https://www.linkedin.com/jobs/view/supply-chain-planner-i-at-fujifilm-diosynth-biotechnologies-3779188566","2024-01-20 13:14:17.589964+00","t","t","f","Supply Chain Planner I","FUJIFILM Diosynth Biotechnologies","College Station, TX","2024-01-14","College Park","United States","Customer Service Representative","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/tax-partnership-allocation-reporting-solutions-manager-at-pwc-3752319947","Tax Consulting, Business Analysis, Indirect Taxes, Dispute Resolution, Global Enterprise Tax Solutions, Financial Reporting, Capital Market Analysis, Internal Controls, Taxation, Advisory Services, PwC Professional, Coaching, Data Analysis, DecisionMaking, Global Trends, Consensus Building, Ethics, Digitization, Automation, Efficiency, Technical Knowledge, Specialization, Industry Insights, One Firm Knowledge, Bachelor's Degree, Accounting, Business Administration, Management, Economics, Finance, International Business, Quantitative Finance, CPA, TaxRelated Intricacies, Partnership Structures, Transactions, Publicly Traded Partnerships, Private Equity Funds, Hedge Funds, US Tax Code, Partnership Allocations, Federal and State Tax Returns, CrossDisciplinary Collaboration, Form 1065, K1, Complex Spreadsheets, Data Analytic Tools, ReportWriting, Client Needs Identification, Engagement Management, Team Leadership, Tax Technical Business Advising, Relationship Building, Sales Introductions, CRM Systems, Automation, Digitization, Data Visualization, Alternative Fee Arrangements, Pricing Strategies","https://www.linkedin.com/jobs/view/tax-partnership-allocation-reporting-solutions-manager-at-pwc-3752319947","2024-01-20 13:14:03.89596+00","t","t","f","Tax-Partnership Allocation Reporting Solutions - Manager","PwC","Spartanburg, SC","2024-01-14","Spartanburg","United States","Manager Records Analysis","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/tax-partnership-allocation-reporting-solutions-manager-at-pwc-3752326105","Tax consulting, Partnership allocation reporting, Business analysis, Indirect tax management, Dispute resolution, Global enterprise tax solutions, Capital markets, Cash liquidity, Complex partnership solutions, Financial reporting, Capital market analysis, Internal controls, Taxation, Advisory services, PwC Professional, Leadership development framework, Problem solving, Communication, Collaboration, Data analysis, Decisionmaking, Digitization, Automation, Efficiency, CRM system, Alternative fee arrangements, Pricing strategies, Bachelor degree, Accounting, Business administration, Management, Economics, Finance, International business, Quantitative finance, 4 years of experience, CPA or Member of the Bar, Knowledge of taxrelated intricacies, Interpreting and applying tax codes, Consulting and modelling, Marketing and business development, Preparing and processing information, Reviewing and reconciling outcomes, Managing federal and state tax returns, Form 1065 and K1 preparation, Reportwriting, Identifying and addressing client needs, Leading teams, Developing new relationships, Innovation, Data visualization, PwC Professional skills and responsibilities","https://www.linkedin.com/jobs/view/tax-partnership-allocation-reporting-solutions-manager-at-pwc-3752326105","2024-01-20 13:14:45.801654+00","t","t","f","Tax-Partnership Allocation Reporting Solutions - Manager","PwC","New York, NY","2024-01-16","Cranford","United States","Manager Reports Analysis","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/sr-associate-product-management-card-services-strategy-at-capital-one-3788440692","Product Management, Customer Discovery, Data Science, Agile Development, CrossFunctional Teams, Business Analysis, Software Engineering, Product Design, Learner, Doer, Team Player, Communicator, Influencer, Passionate, Customer Focus, Bachelor's degree, 1 year+ experience in product management or related field, 1 year+ experience working on core product platforms, 1 year+ experience with crossfunctional teams in agile development, Bachelor's degree in computer science or engineering, Ability to translate business strategy into consumer facing digital products, Ability to work with diverse people and drive the team toward a common goal","https://www.linkedin.com/jobs/view/sr-associate-product-management-card-services-strategy-at-capital-one-3788440692","2024-01-20 13:15:47.080691+00","t","t","f","Sr. Associate, Product Management, Card Services Strategy","Capital One","McLean, VA","2024-01-15","Washington","United States","Card Player","Associate","Onsite"
"https://www.linkedin.com/jobs/view/portfolio-lead-infra-at-kforce-inc-3800589096","Change Management, Project Management, Program Management, Financial Acumen, Communication, Budgeting, Prioritization, Organization, Collaboration, Leadership, Business Analysis, Data Analysis, Decision Making, Problem Solving, Risk Management, Stakeholder Management, C&W governance, Information Security (ISRS), Technology Infrastructure, Technology Services & Support (TSS), Agile, Business Continuity, Budgetary Forecasting, Cost Benefit Analysis, Financial Reporting, IT Infrastructure, Portfolio Management, Project Reporting, Program Reporting, Resource Demand Management, Resource Management, Business Operations, Enterprise Technology, Business Analysis, Business Process Optimization, Strategic Planning, Vendor Management, Business Requirements Gathering, Budget Management, Contract Negotiation, Risk Assessment, Resource Allocation","https://www.linkedin.com/jobs/view/portfolio-lead-infra-at-kforce-inc-3800589096","2024-01-20 13:17:08.332169+00","t","t","f","Portfolio Lead (Infra)","Kforce Inc","Chicago, IL","2024-01-14","Chicago","United States","Vendor","Associate","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-ii-%23-20-01600-at-hiretalent-diversity-staffing-recruiting-firm-3764249052","Business Analysis, Liaison, IT Solutions, Business Automation, Business Process Redesign, Documentation, Functional Specifications, Communication, Negotiation, Business Trends, Buy vs Build Decision Making, Computer Science, Information Systems, Business Administration, Technical Experience, Business Experience","https://www.linkedin.com/jobs/view/business-analyst-ii-%23-20-01600-at-hiretalent-diversity-staffing-recruiting-firm-3764249052","2024-01-20 13:18:06.079812+00","t","t","f","Business Analyst II #: 20-01600","HireTalent - Diversity Staffing & Recruiting Firm","Cary, NC","2024-01-16","Durham","United States","Market-Research Analyst I","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/jr-operations-analyst-at-lumina-solar-3786055810","Project Management, Business Analysis, Process Improvement, Strategic Planning, Software Development, Salesforce, Atlassian, Jira, Confluence, Smartsheet, DealHub, PowerBI, Data Analysis, Data Architecture, Data Capture, Critical Thinking, Problem Solving, CrossFunctional Teams, SelfStarter, Initiative, Bachelor's Degree, Experience in Project Management Business Analysis Process Improvement and Strategic Planning, Experience with Software Tools, Familiarity with Solar Industry","https://www.linkedin.com/jobs/view/jr-operations-analyst-at-lumina-solar-3786055810","2024-01-20 13:17:58.739325+00","t","t","f","Jr. Operations Analyst","Lumina Solar","Halethorpe, MD","2024-01-14","Towson","United States","Starter","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/general-manager-westfield-annapolis-at-unibail-rodamco-westfield-3800484602","Retail management, Property management, Hospitality management, Business analysis, Financial analysis, Leasing, Marketing, Real estate development, Health and safety, Energy consumption management, Customer journey experience, Problem solving, Leadership, Teamwork, Communication, B.A. or B.S. degree, 5+ years of experience in shopping center/retail/property/hospitality management","https://www.linkedin.com/jobs/view/general-manager-westfield-annapolis-at-unibail-rodamco-westfield-3800484602","2024-01-20 13:18:20.109731+00","t","t","f","General Manager - Westfield Annapolis","Unibail-Rodamco-Westfield","Annapolis, MD","2024-01-14","Catonsville","United States","Manager Customer Service","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-onsite-inteview-in-md-at-rapid-eagle-inc-3805781601","Business Analysis, Software Development, Subject Matter Expertise, Collaboration, Documentation, Requirements Gathering, Data Validation, Requirements Validation, Systems Analysis, Process Improvement, Microsoft Office Suite, Relational Databases, Oracle 12C, SQL Server 2019, MySQL, MS Access, QuickBooks, Systems Review, System Efficiency Analysis","https://www.linkedin.com/jobs/view/business-analyst-onsite-inteview-in-md-at-rapid-eagle-inc-3805781601","2024-01-20 13:19:22.286477+00","t","t","f","Business Analyst ( Onsite Inteview in MD )","Rapid Eagle Inc","Dorchester, MA","2024-01-14","Halifax","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/sap-business-analyst-boca-raton-fl-%23610256-at-dice-3805944900","SAP, SAP modules configuration, SAP systems integration, SAP ECC, Data solutions, System testing and validation, User training and support, SAP documentation, SOPs, Collaboration, Business analysis, Problemsolving, Communication, Teamwork, Bachelor's degree in Business or IT, 5+ years' experience as SAP Business Analyst, Analytical skills, Interpersonal skills","https://www.linkedin.com/jobs/view/sap-business-analyst-boca-raton-fl-%23610256-at-dice-3805944900","2024-01-20 13:21:45.54433+00","t","t","f","SAP Business Analyst - Boca Raton, FL - #610256","Dice","Boca Raton, FL","2024-01-14","Delray Beach","United States","Job Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/assistant-store-manager-calvin-klein-at-calvin-klein-3793964270","Customer service, Sales, Merchandising, Loss prevention, Scheduling, Business analysis, Talent management, Motivation, Coaching, Diversity, Inclusion, Innovation, Retail management, Communication, Time management, Physical stamina, High school diploma, Bachelor's/Associate degree, Flexible schedule, Equal opportunity employer","https://www.linkedin.com/jobs/view/assistant-store-manager-calvin-klein-at-calvin-klein-3793964270","2024-01-20 13:23:33.463677+00","t","t","f","Assistant Store Manager- CALVIN KLEIN","Calvin Klein","Woodburn, OR","2024-01-14","Oregon","United States","Supervisor Line","Associate","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-immediate-placement-at-dice-3805943865","Business Analysis, Systems Analysis, SDLC, Microsoft DevOps, Data Migration, Change and Release Management, Microsoft Office Suite, Testing and Quality Assurance Tools and Techniques, MS Word, MS PowerPoint, MS Excel, Visio, CBAP, CSM, System Analysis & Design, Modeling Methodologies, IT Infrastructure, Software Development Practices, Business Requirements","https://www.linkedin.com/jobs/view/business-analyst-immediate-placement-at-dice-3805943865","2024-01-20 13:23:34.040561+00","t","t","f","Business Analyst - Immediate placement","Dice","Tallahassee, FL","2024-01-13","Tallahassee","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-rights-solutions-at-a%2Be-networks-3804648156","Business Analysis, Requirements Gathering, Solution Design, Communication, Testing and Quality Assurance, Production Support, User Training, Project Management, Bachelor's degree, Computer science, Information technology, Media Rights, Agile, SQL, JIRA, Confluence, Visio, Analytical skills, Problemsolving skills, Communication skills, Interpersonal skills, Teamwork, Attention to detail, Fastpaced environment, Problem management, Negotiation skills, Ownership, Accountability, Integrity","https://www.linkedin.com/jobs/view/business-analyst-rights-solutions-at-a%2Be-networks-3804648156","2024-01-20 13:23:53.682686+00","t","t","f","Business Analyst, Rights Solutions","A+E Networks","New York, United States","2024-01-13","Hamilton","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/epic-revenue-cycle-project-manager-at-dice-3805946456","Epic Revenue Cycle, EHR, Electronic Health Records, Project management, Revenue Cycle EHR build team, Project plans, Timelines, Work breakdown structures, Project management tools, Microsoft Project, Software development, Clinical healthcare information technology, Roadmap development, Project meetings, Negotiation, Written communication, Oral communication, Problemsolving, Presentations, Status reports, Business analysis, System analysis, Data conversion, Rollout plans, PMP Certification","https://www.linkedin.com/jobs/view/epic-revenue-cycle-project-manager-at-dice-3805946456","2024-01-20 13:24:47.859061+00","t","t","f","Epic Revenue Cycle project manager","Dice","United States","2024-01-17","Smith Center","United States","Supervisor Vendor Quality","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/sap-commerce-sr-business-systems-analyst-at-computer-recruiters-inc-3701224060","SAP Commerce, SD OTC, SAP ECC, SAP Architecture, Business Analysis, Hybris, Business Intelligence, Integration, Project Management, Leadership, Communication, Collaboration, Problem Solving, Analytical Skills, High School diploma","https://www.linkedin.com/jobs/view/sap-commerce-sr-business-systems-analyst-at-computer-recruiters-inc-3701224060","2024-01-20 13:24:52.154457+00","t","t","f","SAP Commerce Sr Business Systems Analyst","Computer Recruiters, Inc","Chicago, IL","2024-01-14","East Chicago","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-support-analyst-senior-%E2%80%93-control-strengthening-and-automation-at-usaa-3804665518","Business Analysis, Data Analytics, Process Optimization, Requirement Gathering, Operational Planning, Forecasting, MS Visio, MS Excel, Tableau, SQL, Low Code/No Code Development, Robotic Process Automation (RPA), Power Apps/Power Automate, SharePoint, Risk Management, Agile Methodologies, Jira, US Military Experience","https://www.linkedin.com/jobs/view/business-support-analyst-senior-%E2%80%93-control-strengthening-and-automation-at-usaa-3804665518","2024-01-20 13:25:07.491583+00","t","t","f","Business Support Analyst Senior – Control Strengthening and Automation","USAA","Phoenix, AZ","2024-01-14","Arizona","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-iii-at-dice-3805949080","Business Analysis, Stakeholder Management, Requirements Gathering, Use Case Development, Test Case Design, Test Execution, System Development Lifecycle, Financial Domain Knowledge, Banking & Risk Management, MS Excel, MS PowerPoint, Visio, SQL, ObjectOriented Programming (C#), Analytical Skills, Organizational Skills, Communication Skills, Presentation Skills, Problem Solving Skills, Team Player, Bachelor's Degree in Computer Science Information Systems or Finance","https://www.linkedin.com/jobs/view/business-analyst-iii-at-dice-3805949080","2024-01-21 01:10:49.980821+00","t","t","f","Business Analyst III","Dice","Washington, DC","2024-01-17","Clinton","United States","User Support Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-cost-analyst-at-wampum-pa-advanced-refractories-div-at-vesuvius-usa-3749032103","Financial accounting, Cost accounting, ERP software, MS Office Excel, JD Edwards, Variance analysis, Cost management, Budgeting forecasting, Financial reporting, External audit internal audit, Manufacturing variances, Business controls compliance, Product costing, Business analysis, Decision making","https://www.linkedin.com/jobs/view/senior-cost-analyst-at-wampum-pa-advanced-refractories-div-at-vesuvius-usa-3749032103","2024-01-20 13:29:26.937943+00","t","t","f","Senior Cost Analyst at Wampum, PA - Advanced Refractories Div","Vesuvius USA","Wampum, PA","2024-01-14","East Liverpool","United States","Accountant","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-solutions-and-compliance-americas-at-dp-world-3767498860","Product management, Business analysis, Quality assurance, Onboarding, Delivery management, Customer service, Operations, Freight forwarding, Customs, Taxation, Finance, Accounting, Warehousing, Transportation management, Freight Forwarding ERP products, Adaptability, Creativity, Agile environment, Stakeholder management, Problem solving, Knowledge sharing, Design reviews, Requirement reviews, Sprint planning, Product roadmap, Product vision, Sales support, Process mapping, Product demos, User research, Requirement gathering, Product advocating, Vendor assessment, Integration, Commercial agreement, Software delivery, Customer onboarding, Product impact measurement, Customer acquisition, Customer activation, Customer retention","https://www.linkedin.com/jobs/view/business-analyst-solutions-and-compliance-americas-at-dp-world-3767498860","2024-01-20 13:35:24.409324+00","t","t","f","Business Analyst, Solutions and Compliance - Americas","DP World","Charlotte, NC","2024-01-13","North Carolina","United States","Quality Assurance Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/guidewire-dev-lead-senior-manager-at-pwc-3749939469","Guidewire, Insurance, PwC Professional, Scrum, SQL, GIT, Oracle, Java, Tomcat, Websphere, JMS, JSON, NodeJS, HTML, CSS, Rest API, Git/Bitbucket, Visual Code Studio/JetBrains, Database, Software architecture, Software design patterns, System implementation, System upgrade, Guidewire Cloud, Policy Center, Billing Center, Claim Center, ProducerEngage, CustomerEngage, VendorEngage, ServiceRepEngage, Gosu scripting, UI, Data Model, Unit testing, Documentation, Agile, DevOps, Build, Deployment, Code merge, Requirements gathering, Troubleshooting, Problem solving, Communication, Client relations, Project management, Risk management, Business analysis, Financial analysis, ISO/NCCI/AAIS, Regulatory, Compliance, Property and casualty insurance, Personal Lines, Commercial Lines, Direct distribution, Agency distribution, Insurance contracts, Product models, Policy administration, Claims, Billing","https://www.linkedin.com/jobs/view/guidewire-dev-lead-senior-manager-at-pwc-3749939469","2024-01-20 13:35:33.319403+00","t","t","f","Guidewire Dev Lead - Senior Manager","PwC","Florham Park, NJ","2024-01-16","Oak Ridge","United States","Supervisor Claims","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/sap-manufacturing-analyst-at-graphic-packaging-international-llc-3774842607","Business Analysis, Project Management, Implementation Management, Steady State Support, SAP PP/MM, RFGen, Loftware, PlanetTogether, Manufacturing Applications, Application Project Administration, Application Support, Process Assistance, IT Assistance, Monthly Patching Activities, System Upgrades, System Interfaces Monitoring, Troubleshooting, Functional Design Specification, Collaboration with Personnel, Management Translation, Business Requirements Translation, Prioritization of Business Requests, Budget Management, Project Planning, Project Deliverables Management, Application Performance and Availability Support, Data Integrity and Migration, System Testing, Test Plan Development, Test Case Development, Feature/Function Traceability Documentation, Problem Resolution Followup, IT Project Management, IT Training Coordination, IT Training Documentation, Process and Systems Documentation, Application Change Control, Security per Policy and Audit Requirements, Application Support, Application Testing, System Design, System Reporting, Business Requirements Organization, Periodic Business and Vendor Meetings, Communication with Executives, Adherence to Policies and Processes, OnCall Support, Experience with Management Systems, Manufacturing System Processes, ERP, Shopfloor Execution, Product Labeling, Machine Integration, Process Applications, Manufacturing Applications, SAP, SAP S4/Hana, Windows Server Administration, SQL, IIS, Project Leadership, Analytical Skills, System Design Skills, Application Deployment, Application Configuration, Application Documentation, Application Training, System Interfaces Understanding, Participative Leadership Style, Interpersonal Skills, Communication Skills, Organizational Skills, Work Ethic, Commitment to Work, Requirements Gathering, Requirements Sessions Facilitation, End User Interviews, System Requirement Documents, Analytical Methodologies, Team Collaboration, Personal Organization, MultiTasking, Prioritization, Deadline Meeting, Logical Thinking, Critical Thinking, Constructive Thinking, Oral Communication Skills, Written Communication Skills, Ethics and Values, Dealing with Ambiguity, Dealing with Paradox, Priority Setting, Conflict Management, Organizing, Timely Decision Making, College Degree in General or ITRelated Field, Manufacturing Experience","https://www.linkedin.com/jobs/view/sap-manufacturing-analyst-at-graphic-packaging-international-llc-3774842607","2024-01-20 13:35:36.625428+00","t","t","f","SAP Manufacturing Analyst","Graphic Packaging International, LLC","Atlanta, GA","2024-01-15","Duluth","United States","Analyst Food And Beverage","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/journey-lead-hybrid-in-hampton-roads-va-at-sentara-health-3803460951","Agile, Product Management, Problem Solving, Design Thinking, Team Leadership, People Management, Digital Skills, Technical Skills, User Experience, Market Research, Business Analysis, Consensus Building, Communication, CustomerCentricity, Analytical Mindset, Agile Methodologies, Vendor Management, Project Management, ClientCentric Function, Process ReEngineering, Business Strategy, Cloud Computing, Data Analytics, Research and Development, Business Process Improvement, Team Collaboration, Innovation and Creativity, Change Management, Presentation Skills, Negotiation Skills, Ethical Decision Making","https://www.linkedin.com/jobs/view/journey-lead-hybrid-in-hampton-roads-va-at-sentara-health-3803460951","2024-01-20 13:38:47.596849+00","t","t","f","Journey Lead - Hybrid in Hampton Roads, VA","Sentara Health","Virginia Beach, VA","2024-01-14","Virginia Beach","United States","Stand-In","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/sr-business-manager-enterprise-product-and-platform-strategy-at-capital-one-3780281365","Strategic planning, Marketing, Risk management, Product management, Project management, People management, Business analysis, Data analysis, Quantitative analysis, Qualitative analysis, Financial modeling, Economic forecasting, Leadership, Communication, Teamwork, Problemsolving, Decisionmaking, Innovation, Business judgment, Integrity, Analytical thinking, Conceptual thinking, Strong work ethic, Results orientation, Bachelor's degree in quantitative field, Master's degree in business or quantitative field, 2+ years of experience in people management, 2+ years of experience in product development, 2+ years of experience in financial modeling, 2+ years of experience in economic forecasting, 2+ years of experience in project management","https://www.linkedin.com/jobs/view/sr-business-manager-enterprise-product-and-platform-strategy-at-capital-one-3780281365","2024-01-20 13:39:07.414611+00","t","t","f","Sr. Business Manager - Enterprise Product and Platform Strategy","Capital One","McLean, VA","2024-01-15","Clarksburg","United States","Display Maker","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/accountant-at-appleone-employment-services-3795100415","Financial Analysis, Financial Reporting, Accounting, Tax Preparation, Budgeting, Internal Auditing, External Auditing, Business Analysis, QuickBooks, Excel, Pivot Tables, VLOOKUPs, Bachelor's in Finance/Accounting/Business Management","https://www.linkedin.com/jobs/view/accountant-at-appleone-employment-services-3795100415","2024-01-21 15:10:16.274913+00","t","t","f","Accountant","AppleOne Employment Services","Los Angeles, CA","2024-01-15","West Covina","United States","Auditor Data Processing","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/jr-technical-product-manager-at-verdant-infotech-solutions-3798581359","Java, AWS, Angular, React, Microservices, Python, Reverse engineering, Scrum, Product management, Communication, Leadership, Problem solving, Conceptualization, Innovation, Business analysis, Requirements gathering, Tradeoff analysis, Solution design, Implementation, Testing, Launch management, Stakeholder management, Presales support, Postsales support, Deadline management, Customer issue resolution, Written communication, Verbal communication, Multitasking, Jira","https://www.linkedin.com/jobs/view/jr-technical-product-manager-at-verdant-infotech-solutions-3798581359","2024-01-20 13:40:26.106558+00","t","t","f","Jr. Technical Product Manager","Verdant Infotech Solutions","Copper Canyon, TX","2024-01-14","Corinth","United States","Second","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775658744","Business analysis, ERP implementation, JDE E1, SQL, Data analysis, JDE Sales, JDE Distribution, EDI, UXone UDO, BIP Output, E1 Batch application, E1 Interactive Applications, Unit testing, Integration testing, Agile, Teamwork, Communication, Problemsolving, Analytical skills, Design skills, Technical skills, Bachelor's degree in IT Computer Science Supply Chain Management or related field, JDE Certified in Manufacturing, Minimum of 5 years of experience in ERP implementation, Experience with a variety of JDE modules in finance sales distribution manufacturing","https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775658744","2024-01-20 13:41:11.779871+00","t","t","f","JDE Business Analyst (Supply Chain)","LATICRETE International","Brooklyn, NY","2024-01-16","New York","United States","Orchestrator","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/manager-marketing-strategy-analytics-bangkok-based-relocation-provided-at-agoda-3702372958","Data analysis, Data mining, Python, Data representation, Machine learning, Tableau, SQL, R, Data visualization, Data analytics, R studio, Databases, Hypothesis testing, Analytical skills, Statistics, Business intelligence, Business analysis, People management, Microsoft Power BI, Microsoft SQL Server, Java","https://www.linkedin.com/jobs/view/manager-marketing-strategy-analytics-bangkok-based-relocation-provided-at-agoda-3702372958","2024-01-20 13:42:10.518644+00","t","t","f","Manager, Marketing Strategy & Analytics (Bangkok-based, relocation provided)","Agoda","San Jose, CA","2024-01-16","Stillwater","United States","Supervisor Cutting Department","Associate","Onsite"
"https://www.linkedin.com/jobs/view/accountant-controller-at-express-employment-international-3796755455","Accounting, Finance, QuickBooks, Financial Reporting, Budget Planning, Forecasting, Financial Statement Publishing, MonthEnd and YearEnd Closing, Accounting Operations Management, Cost Accounting, Business Analysis, Investment Planning, Return Analysis and Reporting, Executive Briefings, CPA Certification, Accounting Finance or Other Degree, Manufacturing Industry Experience, Accounting Software Experience, Standard Cost Accounting Knowledge, Attention to Detail, Confidentiality, Accounting and Corporate Finance Principles and Procedures Knowledge","https://www.linkedin.com/jobs/view/accountant-controller-at-express-employment-international-3796755455","2024-01-20 13:42:26.251611+00","t","t","f","Accountant/Controller","Express Employment International","Elkhorn, WI","2024-01-14","Waterford","United States","Accountant","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/tax-consulting-international-tax-services-manager-at-pwc-3747060426","International Tax Services, Tax Laws, Reporting, Legislation, Planning strategies, Corporate strategy, Transfer pricing, Indirect Tax, International taxation, PwC Professional, Global leadership development framework, Communication, Data analysis, Decisionmaking, Ethics, Digitization, Automation, Client relationship management, Resource management, Budgeting, Billing, Collections, Supervision, Feedback, Tax technical business advisor, CRM, Automation, Digitization, Data visualization, Pricing, Artificial intelligence, Machine learning, Blockchain, Cryptocurrency, Cybersecurity, Cloud computing, Big data, Data analytics, Internet of Things (IoT), Software development, Agile development, DevOps, Project management, Software testing, Quality assurance, Business analysis, Systems analysis, User experience (UX) design, User interface (UI) design, Information architecture, Interaction design, Visual design, Frontend development, Backend development, Fullstack development, Mobile development, Web development, Software engineering, Computer science, Mathematics, Statistics, Operations research, Economics, Finance, Accounting, Marketing, Sales, Management, Leadership, Problemsolving, Critical thinking, Creativity, Innovation, Collaboration, Teamwork, Communication, Presentation, Negotiation, Persuasion, Research, Analysis, Synthesis, Evaluation, Decisionmaking, Problemsolving, Project management, Time management, Stress management, Conflict resolution, Change management, Adaptability, Resilience, Emotional intelligence, Global mindset, Cultural sensitivity, Diversity and inclusion, Ethics, Integrity, Honesty, Trustworthiness, Reliability, Accountability, Commitment, Passion, Drive, Ambition, Motivation, Energy, Enthusiasm, Positivity, Optimism, Resilience, Perseverance, Grit, Determination, Focus, Attention to detail, Quality, Excellence, Innovation, Creativity, Problemsolving, Critical thinking, Analytical thinking, Strategic thinking, Systems thinking, Big picture thinking, Longterm thinking, Shortterm thinking, Tactical thinking, Operational thinking, Detailoriented thinking, Conceptual thinking, Abstract thinking, Concrete thinking, Divergent thinking, Convergent thinking, Inductive thinking, Deductive thinking, Analogical thinking, Metaphorical thinking, Lateral thinking, Creative thinking, Innovative thinking, Design thinking, Systems thinking, Big picture thinking, Longterm thinking, Shortterm thinking, Tactical thinking, Operational thinking, Detailoriented thinking, Conceptual thinking, Abstract thinking, Concrete thinking, Divergent thinking, Convergent thinking, Inductive thinking, Deductive thinking, Analogical thinking, Metaphorical thinking, Lateral thinking","https://www.linkedin.com/jobs/view/tax-consulting-international-tax-services-manager-at-pwc-3747060426","2024-01-20 13:42:47.952634+00","t","t","f","Tax Consulting - International Tax Services - Manager","PwC","Detroit, MI","2024-01-14","Wyandotte","United States","Accountant Cost","Mid senior","Onsite"
